tag,JD,launch_date,launch_year,type,variant,mission,site,agency_raw,agency,provider_group,state_code,category,agency_type,color_category,launch_code
1967-041,2439615.43,1967 May  4 2225:00,1967,Atlas SLV-3 Agena D,-,Lunar Orbiter D,CC,LERC/AFSSD,NASA / US Military,United States,US,O,state,state_us,DS
1967-042,2439616.17,1967 May  5 1600:01,1967,Scout A,-,UK-3,VS,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-043,2439620.41,1967 May  9 2150:42,1967,Thorad SLV-2G Agena D,-,CORONA J-40,V,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-044,2439622.94,1967 May 12 1030:01,1967,Vostok 8A92,-,Zenit-2 No. 49,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-045,2439625.96,1967 May 15 1100:00,1967,Kosmos 11K65M,-,Tsiklon GVM,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-046,2439627.41,1967 May 16 2143:57,1967,Molniya 8K78M,?,E-6LS No. 111,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-047,2439628.17,1967 May 17 1605:02,1967,R-36O 8K69,-,OGCh No. 09L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-048,2439628.88,1967 May 18 0905:01,1967,Scout A,-,NNS O-13,VS,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-049,2439633.08,1967 May 22 1400:00,1967,Voskhod 11A57,-,Zenit-4 No. 31,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-050,2439633.27,1967 May 22 1830,1967,Atlas SLV-3 Agena D,-,GAMBIT SV 987,VS,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-051,2439635.09,1967 May 24 1405:54,1967,Thor Delta E1,-,IMP F,V,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-052,2439635.45,1967 May 24 2250:00,1967,Molniya 8K78,M,Molniya-1 11F67 No. 8,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-F05,2439640.59,1967 May 30 0206:00,1967,Scout B,-,ESRO 2A,VS,AFSSD,NASA / US Military,United States,US,F,state,state_us,OF
1967-053,2439641.90,1967 May 31 0930:48,1967,Thor SLV-2 Agena D,-,NRL PL160,V,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-054,2439642.94,1967 Jun  1 1040:02,1967,Voskhod 11A57,-,Zenit-4 No. 30,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-055,2439646.25,1967 Jun  4 1807:01,1967,Atlas SLV-3 Agena D,-,GAMBIT SV 988,VS,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-056,2439646.71,1967 Jun  5 0503,1967,Kosmos 11K63,-,DS-U2-MP No. 2,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-057,2439650.04,1967 Jun  8 1300:01,1967,Voskhod 11A57,-,Zenit-2 No. 50,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-058,2439653.61,1967 Jun 12 0239:45,1967,Molniya 8K78M,VL,4V-1 No. 310,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,DS
1967-059,2439654.25,1967 Jun 12 1806,1967,Kosmos 11K63,-,DS-P1-Yu No. 11,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-060,2439655.75,1967 Jun 14 0601:00,1967,Atlas SLV-3 Agena D,-,Mariner 67-2,CC,LERC/AFSSD,NASA / US Military,United States,US,O,state,state_us,DS
1967-061,2439657.70,1967 Jun 16 0444,1967,Kosmos 11K63,-,DS-U3-S No. 1,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-062,2439658.40,1967 Jun 16 2135:22,1967,Thorad SLV-2G Agena D,-,CORONA J-37,V,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-063,2439658.61,1967 Jun 17 0236:38,1967,Molniya 8K78M,VL,4V-1 No. 311,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF40
1967-F06,2439661.96,1967 Jun 20 1100:00,1967,Voskhod 11A57,-,Zenit-4 No. 32,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-064,2439662.18,1967 Jun 20 1615,1967,Titan IIIB,-,GAMBIT-3 Mission 4306,VS,AFSSD,NASA / US Military,United States,US,O,state,state_us,OS
1967-F07,2439667.69,1967 Jun 26 0430,1967,Kosmos 11K65M,-,Tselina-O GVM,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-065,2439671.38,1967 Jun 29 2101:44,1967,Thor Burner 2,-,Secor Type II S/N 10,V,10ADS,NASA / US Military,United States,US,O,state,state_us,OS
1967-066,2439673.05,1967 Jul  1 1315:01,1967,Titan IIIC,-,IDCSP 16,CC,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-067,2439675.75,1967 Jul  4 0559:59,1967,Voskhod 11A57,-,Zenit-2 No. 52,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-068,2439686.00,1967 Jul 14 1153:29,1967,Atlas Centaur D,-,Surveyor SC-4,CC,LERC,NASA / US Military,United States,US,O,state,state_us,DS
1967-069,2439689.20,1967 Jul 17 1645:04,1967,R-36O 8K69,-,OGCh No. 11L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-070,2439691.10,1967 Jul 19 1419:02,1967,Thor Delta E1,-,AIMP E,CC,GSFC,NASA / US Military,United States,US,O,state,state_us,DS
1967-F08,2439692.75,1967 Jul 21 0600:04,1967,Voskhod 11A57,-,Zenit-4 No. 33,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-071,2439696.66,1967 Jul 25 0348:10,1967,Thor SLV-2A Agena D,2,MULTIGROUP 2,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-072,2439699.29,1967 Jul 27 1900:03,1967,Atlas D,-,OV1-8S,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS66
1967-073,2439700.10,1967 Jul 28 1421:07,1967,Thor SLV-2A Agena D,-,OGO D,V,LERC/SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-074,2439703.20,1967 Jul 31 1645:00,1967,R-36O 8K69,-,OGCh No. 12L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-075,2439704.44,1967 Aug  1 2233:00,1967,Atlas SLV-3 Agena D,-,Lunar Orbiter E,CC,LERC/SAMSO,NASA / US Military,United States,US,O,state,state_us,DS
1967-076,2439710.41,1967 Aug  7 2144,1967,Thorad SLV-2G Agena D,-,CORONA J-42,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-077,2439711.17,1967 Aug  8 1605:02,1967,R-36O 8K69,-,OGCh No. 10L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-078,2439711.74,1967 Aug  9 0545:18,1967,Voskhod 11A57,-,Zenit-4 No. 34,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-079,2439719.21,1967 Aug 16 1707,1967,Titan IIIB,-,GAMBIT-3 Mission 4307,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-080,2439725.70,1967 Aug 23 0441:04,1967,Thor Burner 2,-,DAPP 3419,V,10ADS,NASA / US Military,United States,US,O,state,state_us,OS
1967-081,2439726.71,1967 Aug 24 0459:49,1967,Kosmos 11K63,-,DS-P1-Yu No. 8,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-082,2439733.83,1967 Aug 31 0800:03,1967,Molniya 8K78,M,Molniya-1Yu 11F67 No. 11,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-F09,2439734.94,1967 Sep  1 1030,1967,Voskhod 11A57,-,Zenit-2 No. 51,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-083,2439741.42,1967 Sep  7 2204:26,1967,Thor Delta G,-,Biosatellite B Adapter,CC,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-084,2439741.83,1967 Sep  8 0757:01,1967,Atlas SLV-3C Centaur,-,Surveyor 5,CC,LERC,NASA / US Military,United States,US,O,state,state_us,DS
1967-085,2439744.94,1967 Sep 11 1030,1967,Voskhod 11A57,-,Zenit-4 No. 37,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-086,2439746.21,1967 Sep 12 1700,1967,Kosmos 11K63,-,DS-P1-Yu No. 10,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-087,2439749.32,1967 Sep 15 1941:15,1967,Thorad SLV-2G Agena D,-,CORONA CR-1,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-088,2439749.75,1967 Sep 16 0606:00,1967,Voskhod 11A57,-,Zenit-2 No. 53,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-089,2439753.11,1967 Sep 19 1445:03,1967,R-36O 8K69,-,OGCh No. 14L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-090,2439753.28,1967 Sep 19 1837,1967,Titan IIIB,-,GAMBIT-3 Mission 4308,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-091,2439756.09,1967 Sep 22 1405:05,1967,R-36O 8K69,-,OGCh No. 15L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-092,2439758.85,1967 Sep 25 0825:00,1967,Scout A,-,NNS O-14,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-093,2439759.93,1967 Sep 26 1020,1967,Voskhod 11A57,-,Zenit-2 No. 54,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-F10,2439760.96,1967 Sep 27 1100,1967,Kosmos 11K65M,-,Tsiklon GVM,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-F11,2439761.42,1967 Sep 27 2211:54,1967,Proton-K/D,-,L-1 No. 4L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-094,2439761.53,1967 Sep 28 0045:00,1967,Thor Delta E1,-,INTELSAT II F-4,CC,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-095,2439766.71,1967 Oct  3 0500:01,1967,Molniya 8K78,M,Molniya-1 11F67 No. 9,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-096,2439774.83,1967 Oct 11 0757:56,1967,Thor Burner 2,-,DAPP 4417,V,10ADS,NASA / US Military,United States,US,O,state,state_us,OS
1967-097,2439774.98,1967 Oct 11 1130:04,1967,Voskhod 11A57,-,Zenit-2 No. 55,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-098,2439779.83,1967 Oct 16 0800,1967,Voskhod 11A57,-,Zenit-4 No. 36,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-099,2439782.06,1967 Oct 18 1330:01,1967,R-36O 8K69,-,OGCh No. 16L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-100,2439782.17,1967 Oct 18 1558:00,1967,Thor Delta C1,-,OSO D,CC,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-101,2439785.86,1967 Oct 22 0840:01,1967,Molniya 8K78,M,Molniya-1 11F67 No. 12,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-102,2439788.45,1967 Oct 24 2249:09,1967,Vostok 8A92M,-,Meteor 11F614 No. 8,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-103,2439789.30,1967 Oct 25 1915,1967,Titan IIIB,-,GAMBIT-3 Mission 4309,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-104,2439790.60,1967 Oct 27 0221:19,1967,Tsiklon-2A,-,I2-BM,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-105,2439790.90,1967 Oct 27 0929:59,1967,Soyuz 11A511,-,Soyuz No. 6,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-106,2439792.05,1967 Oct 28 1315:01,1967,R-36O 8K69,-,OGCh No. 13L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-107,2439793.84,1967 Oct 30 0812:41,1967,Soyuz 11A511,-,Soyuz No. 5,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-108,2439794.25,1967 Oct 30 1759:59,1967,Kosmos 11K65M,-,Tselina-O GVM,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-109,2439797.40,1967 Nov  2 2131:19,1967,Thorad SLV-2G Agena D,-,CORONA J-41,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-110,2439797.97,1967 Nov  3 1120,1967,Voskhod 11A57,-,Zenit-4 No. 35,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-111,2439800.48,1967 Nov  5 2337:00,1967,Atlas SLV-3 Agena D,-,ATS C,CC,LERC/SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-112,2439801.82,1967 Nov  7 0739:01,1967,Atlas SLV-3C Centaur,-,Surveyor SC-6,CC,LERC,NASA / US Military,United States,US,O,state,state_us,DS
1967-113,2439804.00,1967 Nov  9 1200:01,1967,Saturn V,-,Apollo CM-017,KSC,MSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-114,2439805.25,1967 Nov 10 1753:08,1967,Thor Delta E1,-,TOS D,V,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1967-115,2439816.10,1967 Nov 21 1429:48,1967,Kosmos 11K63,-,DS-P1-Yu No. 9,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-F12,2439817.30,1967 Nov 22 1907:59,1967,Proton-K/D,-,L-1 No. 5L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1967-116,2439818.12,1967 Nov 23 1500:00,1967,Kosmos 11K65M,-,Tsiklon,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-117,2439819.98,1967 Nov 25 1130,1967,Voskhod 11A57,-,Zenit-2 No. 58,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-118,2439823.70,1967 Nov 29 0449,1967,SPARTA,-,WRESAT,WOO,MICOM/WRE,State (USAMICOM),Other States,US,O,state,state_other,OS
1967-119,2439828.00,1967 Dec  3 1200,1967,Voskhod 11A57,-,Zenit-4 No. 39,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-120,2439829.54,1967 Dec  5 0103:46,1967,Scout B,-,OV3-6,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-121,2439830.28,1967 Dec  5 1845,1967,Titan IIIB,-,GAMBIT-3 Mission 4310,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-122,2439834.43,1967 Dec  9 2225:41,1967,Thorad SLV-2G Agena D,-,CORONA CR-2,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1967-123,2439838.09,1967 Dec 13 1408:00,1967,Thor Delta E1,-,Pioneer C,CC,GSFC,NASA / US Military,United States,US,O,state,state_us,DS
1967-124,2439841.00,1967 Dec 16 1200:37,1967,Voskhod 11A57,-,Zenit-2 No. 57,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-125,2439843.77,1967 Dec 19 0630:07,1967,Kosmos 63S1,-,DS-U1-G No. 2,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-126,2439850.88,1967 Dec 26 0901:59,1967,Kosmos 11K63,-,DS-U2-V No. 3,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1967-127,2439851.98,1967 Dec 27 1128:51,1967,Tsiklon-2A,-,US-A reactor,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-001,2439862.77,1968 Jan  7 0630:00,1968,Atlas SLV-3C Centaur,-,Surveyor SC-7,CC,LERC,NASA / US Military,United States,US,O,state,state_us,DS
1968-002,2439867.18,1968 Jan 11 1616:00,1968,Thor Delta E1,-,Geos B,V,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1968-003,2439872.00,1968 Jan 16 1200:01,1968,Voskhod 11A57,-,Zenit-2 No. 59,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-004,2439872.92,1968 Jan 17 1012,1968,Thor SLV-2A Agena D,2,MULTIGROUP 3,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-005,2439874.29,1968 Jan 18 1904,1968,Titan IIIB,-,GAMBIT-3 Mission 4311,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-006,2439875.42,1968 Jan 19 2200:00,1968,Kosmos 11K65M,-,Tselina-O,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-007,2439878.45,1968 Jan 22 2248:08,1968,Saturn IB,-,Apollo 5,CC,MSFC,NASA / US Military,United States,US,O,state,state_us,OS
1968-008,2439880.43,1968 Jan 24 2226,1968,Thorad SLV-2G Agena D,-,CORONA J-45,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-009,2439892.83,1968 Feb  6 0800,1968,Voskhod 11A57,-,Zenit-4 No. 40,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-F01,2439893.95,1968 Feb  7 1043:54,1968,Molniya 8K78M,-,E-6LS No. 112,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1968-010,2439906.92,1968 Feb 20 1003:11,1968,Kosmos 11K63,-,DS-U2-V No. 4,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-011,2439907.17,1968 Feb 20 1600:00,1968,Kosmos 11K65M,-,Sfera,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-012,2439917.66,1968 Mar  2 0355:01,1968,Scout A,-,NNS O-18,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-013,2439918.27,1968 Mar  2 1829:23,1968,Proton-K/D,-,L-1 No. 6L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,DS
1968-014,2439920.05,1968 Mar  4 1306:01,1968,Atlas SLV-3A Agena D,-,OGO E,CC,LERC/SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-015,2439920.97,1968 Mar  5 1120?,1968,Kosmos 11K63,-,DS-P1-I No. 3,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-016,2439921.02,1968 Mar  5 1230:01,1968,Voskhod 11A57,-,Zenit-2 No. 56,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-017,2439921.27,1968 Mar  5 1828:00,1968,Scout B,-,Solar Explorer B,WI,LARCN,NASA / US Military,United States,US,O,state,state_us,OS
1968-F02,2439921.96,1968 Mar  6 1102:57,1968,Kosmos 11K63,-,DS-U1-Ya No. 1,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1968-018,2439929.33,1968 Mar 13 1951,1968,Titan IIIB,-,GAMBIT-3 Mission 4312,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-019,2439929.90,1968 Mar 14 0934:01,1968,Vostok 8A92M,-,Meteor 11F614 No. 9,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-020,2439930.42,1968 Mar 14 2200:14,1968,Thorad SLV-2G Agena D,-,CORONA J-48,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-021,2439932.02,1968 Mar 16 1230:00,1968,Voskhod 11A57,-,Zenit-4 No. 38,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-022,2439936.91,1968 Mar 21 0950:00,1968,Voskhod 11A57,-,Zenit-2M,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-023,2439937.90,1968 Mar 22 0930:34,1968,Tsiklon-2A,-,US-A reactor,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-024,2439949.96,1968 Apr  3 1100,1968,Voskhod 11A57,-,Zenit-2 No. 60,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-025,2439951.00,1968 Apr  4 1200:01,1968,Saturn V,-,Apollo CM-020,KSC,MSFC,NASA / US Military,United States,US,O,state,state_us,OS
1968-026,2439952.92,1968 Apr  6 0959:42,1968,Atlas F,-,OV1-13,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-027,2439953.92,1968 Apr  7 1009:32,1968,Molniya 8K78M,-,E-6LS No. 113,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,DS
1968-028,2439955.98,1968 Apr  9 1126:25,1968,Kosmos 11K63,-,DS-P1-Yu No. 13,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-029,2439960.92,1968 Apr 14 1000:00,1968,Soyuz 11A511,-,Soyuz No. 8,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-030,2439961.90,1968 Apr 15 0934:18,1968,Soyuz 11A511,-,Soyuz No. 7,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-031,2439964.21,1968 Apr 17 1700,1968,Titan IIIB,-,GAMBIT-3 Mission 4313,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-032,2439964.94,1968 Apr 18 1030:01,1968,Voskhod 11A57,-,Zenit-4 No. 45,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-033,2439965.44,1968 Apr 18 2229:53,1968,Kosmos 11K63,-,DS-U1-A No. 1,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-034,2439966.94,1968 Apr 20 1030:00,1968,Voskhod 11A57,-,Zenit-2 No. 62,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-035,2439967.68,1968 Apr 21 0420:01,1968,Molniya 8K78M,-,Molniya-1 11F67 No. 10,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-F03,2439969.46,1968 Apr 22 2301:27,1968,Proton-K/D,-,L-1 No. 7L,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1968-036,2439971.17,1968 Apr 24 1600:00,1968,Tsiklon-2A,-,I2M,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-037,2439971.53,1968 Apr 25 0045:10,1968,R-36O 8K69,-,OGCh No. 17LU,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-038,2439972.70,1968 Apr 26 0442:56,1968,Kosmos 11K63,-,DS-U2-D No. 2,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-039,2439978.40,1968 May  1 2131,1968,Thorad SLV-2G Agena D,-,CORONA CR-3,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-040,2439984.08,1968 May  7 1358:00,1968,Kosmos 11K65M,-,Tsiklon,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-041,2439993.59,1968 May 17 0206:00,1968,Scout B,-,ESRO 2B,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-F04,2439994.85,1968 May 18 0823,1968,Thorad SLV-2G Agena D,-,Nimbus B,V,LERC/SAMSO,NASA / US Military,United States,US,F,state,state_us,OF
1968-042,2439999.69,1968 May 23 0438:12,1968,Thor Burner 2,-,DAPP 5420,V,10ADS,NASA / US Military,United States,US,O,state,state_us,OS
1968-043,2440000.80,1968 May 24 0704:50,1968,Kosmos 11K63,-,DS-P1-Yu No. 14,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-044,2440007.35,1968 May 30 2029:49,1968,Kosmos 11K63,-,DS-P1-Yu No. 12,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-045,2440008.95,1968 Jun  1 1050,1968,Voskhod 11A57,-,Zenit-2 No. 63,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-046,2440011.78,1968 Jun  4 0645:02,1968,Voskhod 11A57,-,Zenit-4 No. 46,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-F05,2440012.28,1968 Jun  4 1845:00,1968,Kosmos 11K65M,-,Sfera No. 12L,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1968-047,2440013.23,1968 Jun  5 1733,1968,Titan IIIB,-,GAMBIT-3 Mission 4314,VS,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-048,2440019.40,1968 Jun 11 2129:54,1968,Kosmos 11K63,-,DS-U1-Ya No. 2,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-049,2440020.05,1968 Jun 12 1314:59,1968,Vostok 8A92M,-,Meteor No. 10,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-050,2440021.09,1968 Jun 13 1403:50,1968,Titan IIIC,-,IDCSP 20,CC,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-F06,2440023.02,1968 Jun 15 1225,1968,Kosmos 11K65,-,Strela-2 No. 3,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,F,state,state_ussr,OF
1968-051,2440025.76,1968 Jun 18 0615:06,1968,Voskhod 11A57,-,Zenit-4 No. 44,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-052,2440028.41,1968 Jun 20 2146:05,1968,Thorad SLV-2G Agena D,-,CORONA J-47,V,SAMSO,NASA / US Military,United States,US,O,state,state_us,OS
1968-053,2440029.00,1968 Jun 21 1200:03,1968,Voskhod 11A57,-,Zenit-2M,NIIP-5,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-054,2440033.96,1968 Jun 26 1100:01,1968,Voskhod 11A57,-,Zenit-4 No. 41,NIIP-53,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
1968-055,2440042.23,1968 Jul  4 1726:50,1968,Thor Delta J,-,RAE A,V,GSFC,NASA / US Military,United States,US,O,state,state_us,OS
1968-056,2440042.79,1968 Jul  5 0659:50,1968,Kosmos 11K63,-,DS-U3-S No. 2,GTsP-4,RVSN,Soviet Union (USSR),USSR,SU,O,state,state_ussr,OS
